EFEMP1|Retinal_pigment_epithelial_cells
TTC8|Retinal_pigment_epithelial_cells
RPE65|Retinal_pigment_epithelial_cells
TMEM98|Retinal_pigment_epithelial_cells
TRAF1|Retinal_pigment_epithelial_cells
MED1|Retinal_pigment_epithelial_cells
CERKL|Retinal_pigment_epithelial_cells
RGR|Retinal_pigment_epithelial_cells
RDH5|Retinal_pigment_epithelial_cells
BMP2|Retinal_pigment_epithelial_cells
BEST1|Retinal_pigment_epithelial_cells
TGFBR1|Retinal_pigment_epithelial_cells
KLF6|Cornea_epithelial_cells
KRT3|Cornea_epithelial_cells
CD4|Immune_cells
CD25|Immune_cells
ITGAM|Immune_cells
TRBC2|Immune_cells
FCER1G|Immune_cells
TRAC|Immune_cells
CD19|Immune_cells
LTB|Immune_cells
C1QA|Immune_cells
CD3|Immune_cells
CD20|Immune_cells
CD69|Immune_cells
CD52|Immune_cells
COL1A1|Fibroblasts
CRHBP|Fibroblasts
PAX6|Fibroblasts
ICAM1|Fibroblasts
PDGFRA|Fibroblasts
TGFB1|Fibroblasts
FN1|Fibroblasts
ACTA2|Fibroblasts
FBLN1|Fibroblasts
ICAM1|Endothelial_cells
GNG11|Endothelial_cells
CDH5|Endothelial_cells
TMEM98|Endothelial_cells
PECAM1|Endothelial_cells
BMP4|Endothelial_cells
CD55|Endothelial_cells
CD93|Endothelial_cells
VWF|Endothelial_cells
BMP2|Endothelial_cells
FLT1|Endothelial_cells
CLDN5|Endothelial_cells
TNFSF12|Endothelial_cells
CD34|Endothelial_cells
SLCO1A4|Endothelial_cells
MED1|Endothelial_cells
TGFBR1|Endothelial_cells
ABCC9|Pericytes
RGS5|Pericytes
SUR2B|Pericytes
DLK1|Pericytes
VCAM1|Pericytes
KCNJ8|Pericytes
EFEMP1|Extracellular_matrix_cells
ZIC2|Extracellular_matrix_cells
SNTB1|Extracellular_matrix_cells
TMEM98|Extracellular_matrix_cells
COL10A1|Extracellular_matrix_cells
LAMA2|Extracellular_matrix_cells
TCF7L2|Extracellular_matrix_cells
VIPR2|Extracellular_matrix_cells
TGFBR1|Extracellular_matrix_cells
ANTXR2|Extracellular_matrix_cells
VIP|Glycinergic_amacrine_cells
EFNA5|Glycinergic_amacrine_cells
PVALB|Glycinergic_amacrine_cells
MIP|Glycinergic_amacrine_cells
SEMA3D|Glycinergic_amacrine_cells
GLYT1|Glycinergic_amacrine_cells
THY1|Glycinergic_amacrine_cells
PROX1|Glycinergic_amacrine_cells
POU6F2|Glycinergic_amacrine_cells
TCF4|Glycinergic_amacrine_cells
SLC6A9|Glycinergic_amacrine_cells
FRMPD2|Glycinergic_amacrine_cells
CALB2|Glycinergic_amacrine_cells
GRM3|Glycinergic_amacrine_cells
PAX6|Glycinergic_amacrine_cells
TGFB2|Glycinergic_amacrine_cells
TJP2|Glycinergic_amacrine_cells
CAMKV|Glycinergic_amacrine_cells
GJD2|Glycinergic_amacrine_cells
ZEB2|Glycinergic_amacrine_cells
DAB1|Glycinergic_amacrine_cells
STX1A|Glycinergic_amacrine_cells
FUT4|Glycinergic_amacrine_cells
GNAS|Glycinergic_amacrine_cells
KCNA4|Glycinergic_amacrine_cells
KCNMA1|Glycinergic_amacrine_cells
TFAP2A|Glycinergic_amacrine_cells
BE996002|Glycinergic_amacrine_cells
PCP4|Glycinergic_amacrine_cells
VIP|Cholinergic_GABAergic_amacrine_cells
C1QL2|Cholinergic_GABAergic_amacrine_cells
VACHT|Cholinergic_GABAergic_amacrine_cells
PVALB|Cholinergic_GABAergic_amacrine_cells
MIP|Cholinergic_GABAergic_amacrine_cells
SEMA3D|Cholinergic_GABAergic_amacrine_cells
THY1|Cholinergic_GABAergic_amacrine_cells
PROX1|Cholinergic_GABAergic_amacrine_cells
POU6F2|Cholinergic_GABAergic_amacrine_cells
SLIT|Cholinergic_GABAergic_amacrine_cells
TAC1|Cholinergic_GABAergic_amacrine_cells
GAD2|Cholinergic_GABAergic_amacrine_cells
FRMPD2|Cholinergic_GABAergic_amacrine_cells
CALB2|Cholinergic_GABAergic_amacrine_cells
NR4A2|Cholinergic_GABAergic_amacrine_cells
ISL1|Cholinergic_GABAergic_amacrine_cells
GRM3|Cholinergic_GABAergic_amacrine_cells
SOX2|Cholinergic_GABAergic_amacrine_cells
PAX6|Cholinergic_GABAergic_amacrine_cells
TJP2|Cholinergic_GABAergic_amacrine_cells
SCGN|Cholinergic_GABAergic_amacrine_cells
RELN|Cholinergic_GABAergic_amacrine_cells
GAD1|Cholinergic_GABAergic_amacrine_cells
GJD2|Cholinergic_GABAergic_amacrine_cells
ZEB2|Cholinergic_GABAergic_amacrine_cells
CPNE4|Cholinergic_GABAergic_amacrine_cells
STX1A|Cholinergic_GABAergic_amacrine_cells
FUT4|Cholinergic_GABAergic_amacrine_cells
GNAS|Cholinergic_GABAergic_amacrine_cells
KCNA4|Cholinergic_GABAergic_amacrine_cells
KCNMA1|Cholinergic_GABAergic_amacrine_cells
TFAP2A|Cholinergic_GABAergic_amacrine_cells
NGN2|Cholinergic_GABAergic_amacrine_cells
PCP4|Cholinergic_GABAergic_amacrine_cells
SCUBE2|Cholinergic_GABAergic_amacrine_cells
VIP|Tachykinin_GABAergic_amacrine_cells
C1QL2|Tachykinin_GABAergic_amacrine_cells
ZPF58|Tachykinin_GABAergic_amacrine_cells
PVALB|Tachykinin_GABAergic_amacrine_cells
MIP|Tachykinin_GABAergic_amacrine_cells
SEMA3D|Tachykinin_GABAergic_amacrine_cells
THY1|Tachykinin_GABAergic_amacrine_cells
PROX1|Tachykinin_GABAergic_amacrine_cells
GRIK4|Tachykinin_GABAergic_amacrine_cells
POU6F2|Tachykinin_GABAergic_amacrine_cells
GAD2|Tachykinin_GABAergic_amacrine_cells
FRMPD2|Tachykinin_GABAergic_amacrine_cells
CALB2|Tachykinin_GABAergic_amacrine_cells
NR4A2|Tachykinin_GABAergic_amacrine_cells
ISL1|Tachykinin_GABAergic_amacrine_cells
GRM3|Tachykinin_GABAergic_amacrine_cells
PAX6|Tachykinin_GABAergic_amacrine_cells
TJP2|Tachykinin_GABAergic_amacrine_cells
SLIT2|Tachykinin_GABAergic_amacrine_cells
SCGN|Tachykinin_GABAergic_amacrine_cells
RELN|Tachykinin_GABAergic_amacrine_cells
GAD1|Tachykinin_GABAergic_amacrine_cells
GJD2|Tachykinin_GABAergic_amacrine_cells
ZEB2|Tachykinin_GABAergic_amacrine_cells
GRM8|Tachykinin_GABAergic_amacrine_cells
STX1A|Tachykinin_GABAergic_amacrine_cells
FUT4|Tachykinin_GABAergic_amacrine_cells
GNAS|Tachykinin_GABAergic_amacrine_cells
CDH4|Tachykinin_GABAergic_amacrine_cells
KCNA4|Tachykinin_GABAergic_amacrine_cells
KCNMA1|Tachykinin_GABAergic_amacrine_cells
TFAP2A|Tachykinin_GABAergic_amacrine_cells
NGN2|Tachykinin_GABAergic_amacrine_cells
PCP4|Tachykinin_GABAergic_amacrine_cells
VIP|Starburst_amacrine_cells
PVALB|Starburst_amacrine_cells
MIP|Starburst_amacrine_cells
SEMA3D|Starburst_amacrine_cells
THY1|Starburst_amacrine_cells
PROX1|Starburst_amacrine_cells
POU6F2|Starburst_amacrine_cells
SLC5A7|Starburst_amacrine_cells
FRMPD2|Starburst_amacrine_cells
CALB2|Starburst_amacrine_cells
GRM3|Starburst_amacrine_cells
PAX6|Starburst_amacrine_cells
TJP2|Starburst_amacrine_cells
GJD2|Starburst_amacrine_cells
GAD1|Starburst_amacrine_cells
ZEB2|Starburst_amacrine_cells
CHAT|Starburst_amacrine_cells
STX1A|Starburst_amacrine_cells
FUT4|Starburst_amacrine_cells
GNAS|Starburst_amacrine_cells
KCNA4|Starburst_amacrine_cells
KCNMA1|Starburst_amacrine_cells
TFAP2A|Starburst_amacrine_cells
PCP4|Starburst_amacrine_cells
EPCAM|Cancer_cells
EPCAM|Cancer_stem_cells
IGHG3|Immune_cells
IGHG2|Immune_cells
KIT|Immune_cells
MZB1|Immune_cells
IGHM|Immune_cells
CXCL8|Immune_cells
FCGR3A|Immune_cells
IGKV1-12|Immune_cells
IGHA1|Immune_cells
IGHG1|Immune_cells
TRBC2|Immune_cells
JCHAIN|Immune_cells
TRAC|Immune_cells
SLC18A2|Immune_cells
CD8A|Immune_cells
IL7R|Immune_cells
PKHD1L1|Immune_cells
IGLC7|Immune_cells
POU2AF1|Immune_cells
FCRL5|Immune_cells
CPNE5|Immune_cells
MS4A1|Immune_cells
SHISA5|Immune_cells
IL32|Immune_cells
CD19|Immune_cells
IGKC|Immune_cells
IGLC3|Immune_cells
FCGR3B|Immune_cells
CD52|Immune_cells
TNFRSF13C|Immune_cells
CD68|Immune_cells
KLRD1|Immune_cells
CD40|Immune_cells
MNDA|Immune_cells
CD3D|Immune_cells
CD3E|Immune_cells
PTGS2|Immune_cells
HLA-DRA|Immune_cells
IGLC2|Immune_cells
IGLL5|Immune_cells
CD79A|Immune_cells
LTB|Immune_cells
IGHA2|Immune_cells
PNOC|Immune_cells
ATP6V1B1|α-intercalated_cells_(Collecting_duct_system)
FOXI1|α-intercalated_cells_(Collecting_duct_system)
FXYD2|α-intercalated_cells_(Collecting_duct_system)
NR1I4|α-intercalated_cells_(Collecting_duct_system)
SLC4A1|α-intercalated_cells_(Collecting_duct_system)
OXGR1|α-intercalated_cells_(Collecting_duct_system)
RHCG|α-intercalated_cells_(Collecting_duct_system)
TMEM213|α-intercalated_cells_(Collecting_duct_system)
AQP6|α-intercalated_cells_(Collecting_duct_system)
DMRT2|α-intercalated_cells_(Collecting_duct_system)
AVPR1A|α-intercalated_cells_(Collecting_duct_system)
P2RY14|α-intercalated_cells_(Collecting_duct_system)
ATP6V1G3|α-intercalated_cells_(Collecting_duct_system)
CA2|α-intercalated_cells_(Collecting_duct_system)
ATP6V1B1|β-intercalated_cells_(Collecting_duct_system)
FOXI1|β-intercalated_cells_(Collecting_duct_system)
FXYD2|β-intercalated_cells_(Collecting_duct_system)
NR1I4|β-intercalated_cells_(Collecting_duct_system)
OXGR1|β-intercalated_cells_(Collecting_duct_system)
RHCG|β-intercalated_cells_(Collecting_duct_system)
TMEM213|β-intercalated_cells_(Collecting_duct_system)
AVPR1A|β-intercalated_cells_(Collecting_duct_system)
SLC26A4|β-intercalated_cells_(Collecting_duct_system)
AP1S3|β-intercalated_cells_(Collecting_duct_system)
ATP6V1G3|β-intercalated_cells_(Collecting_duct_system)
CA2|β-intercalated_cells_(Collecting_duct_system)
INSRR|β-intercalated_cells_(Collecting_duct_system)
RGS5|Loop_of_Henle_cells
CLDN10|Loop_of_Henle_cells
DEFB1|Loop_of_Henle_cells
CYP4B1|Loop_of_Henle_cells
CRYAB|Loop_of_Henle_cells
CALCRL|Loop_of_Henle_cells
IRX1|Loop_of_Henle_cells
LRRC66|Loop_of_Henle_cells
SPP1|Loop_of_Henle_cells
UMOD|Loop_of_Henle_cells
CLCNKA|Loop_of_Henle_cells
DRAM1|Loop_of_Henle_cells
POU3F3|Loop_of_Henle_cells
IGF1|Loop_of_Henle_cells
NEK6|Loop_of_Henle_cells
GEM|Loop_of_Henle_cells
MECOM|Loop_of_Henle_cells
TBC1D4|Loop_of_Henle_cells
CLDN1|Loop_of_Henle_cells
IRX3|Loop_of_Henle_cells
SLC12A1|Loop_of_Henle_cells
AQP1|Loop_of_Henle_cells
IRX2|Loop_of_Henle_cells
PPP1R1B|Loop_of_Henle_cells
CDKN1C|Loop_of_Henle_cells
ZEB2|Mesangial_cells
ITGA8|Mesangial_cells
CCR7|Mesangial_cells
PAWR|Mesangial_cells
PDGFRB|Mesangial_cells
SERPINE2|Mesangial_cells
TEK|Mesangial_cells
THY1|Mesangial_cells
PDGFB|Mesangial_cells
REN|Mesangial_cells
LGALS1|Mesangial_cells
LAMA4|Mesangial_cells
GATA3|Mesangial_cells
FN1|Mesangial_cells
ARID5B|Mesangial_cells
TBX18|Mesangial_cells
MAFB|Podocytes
SEMA3G|Podocytes
EZR|Podocytes
NPHS2|Podocytes
NOTCH2|Podocytes
RHPN1|Podocytes
NPHS1|Podocytes
COL4A3|Podocytes
PODXL|Podocytes
CLIC5|Podocytes
ARHGAP24|Podocytes
SEMA5A|Podocytes
SEMA3E|Podocytes
COL4A4|Podocytes
PLA2R1|Podocytes
TDRD5|Podocytes
WT1|Podocytes
CD2AP|Podocytes
AQP2|Principal_cells_(Collecting_duct_system)
FXYD4|Principal_cells_(Collecting_duct_system)
AVPR2|Principal_cells_(Collecting_duct_system)
ELF5|Principal_cells_(Collecting_duct_system)
APELA|Principal_cells_(Collecting_duct_system)
CLDN4|Principal_cells_(Collecting_duct_system)
HSD11B2|Principal_cells_(Collecting_duct_system)
KCNE1|Principal_cells_(Collecting_duct_system)
TBX3|Principal_cells_(Collecting_duct_system)
SCNN1G|Principal_cells_(Collecting_duct_system)
GATA3|Principal_cells_(Collecting_duct_system)
STC1|Principal_cells_(Collecting_duct_system)
KCNJ1|Principal_cells_(Collecting_duct_system)
AQP3|Principal_cells_(Collecting_duct_system)
SLC14A2|Inner_Medullary_cells_(Collecting_duct_system)
PLEKHB1|Inner_Medullary_cells_(Collecting_duct_system)
ALDH1A3|Inner_Medullary_cells_(Collecting_duct_system)
TM6SF1|Inner_Medullary_cells_(Collecting_duct_system)
S100A4|Inner_Medullary_cells_(Collecting_duct_system)
UPB1|Proximal_tubule_cells
SLC17A3|Proximal_tubule_cells
SOD3|Proximal_tubule_cells
CDKN3|Proximal_tubule_cells
SLC3A1|Proximal_tubule_cells
HNF4A|Proximal_tubule_cells
CRYL1|Proximal_tubule_cells
GSTA2|Proximal_tubule_cells
POU3F3|Proximal_tubule_cells
SLC7A13|Proximal_tubule_cells
PDZK1|Proximal_tubule_cells
AGXT2|Proximal_tubule_cells
SORD|Proximal_tubule_cells
FXYD2|Proximal_tubule_cells
LRP2|Proximal_tubule_cells
ATP1B1|Proximal_tubule_cells
CYP2E1|Proximal_tubule_cells
NAPSA|Proximal_tubule_cells
GLYAT|Proximal_tubule_cells
HGD|Proximal_tubule_cells
CUBN|Proximal_tubule_cells
ITGA8|Cap_mesenchyme_cells_(Mesenchymal_cells)
NR2F2|Cap_mesenchyme_cells_(Mesenchymal_cells)
EYA1|Cap_mesenchyme_cells_(Mesenchymal_cells)
NOTCH2|Cap_mesenchyme_cells_(Mesenchymal_cells)
CITED1|Cap_mesenchyme_cells_(Mesenchymal_cells)
MEIS2|Cap_mesenchyme_cells_(Mesenchymal_cells)
MUC1|Cap_mesenchyme_cells_(Mesenchymal_cells)
SIX2|Cap_mesenchyme_cells_(Mesenchymal_cells)
PLVAP|Endothelial_cells
TGFBR2|Endothelial_cells
PLAC8|Endothelial_cells
ENG|Endothelial_cells
PECAM1|Endothelial_cells
MMRN1|Endothelial_cells
NOTCH4|Endothelial_cells
TEK|Endothelial_cells
CD93|Endothelial_cells
VWF|Endothelial_cells
KDR|Endothelial_cells
ADGRL4|Endothelial_cells
EMCN|Endothelial_cells
MEIS1|Stromal cells
COL3A1|Stromal cells
TNC|Stromal cells
TCF21|Stromal cells
COL1A2|Stromal cells
LGALS1|Stromal cells
COL6A3|Stromal cells
CRIP1|Juxtaglomerular_cells
REN|Juxtaglomerular_cells
MGP|Renal_interstitium_(Mesenchymal_cells)
MEIS1|Renal_interstitium_(Mesenchymal_cells)
PDGFRA|Renal_interstitium_(Mesenchymal_cells)
SFRP1|Renal_interstitium_(Mesenchymal_cells)
C7|Renal_interstitium_(Mesenchymal_cells)
FXYD2|Connecting_tubule_cells
ATP6V1B1|Connecting_tubule_cells
TRPV5|Connecting_tubule_cells
CALB1|Connecting_tubule_cells
SLC8A1|Connecting_tubule_cells
TMEM52B|Distal_tubule_cells
CDC42EP3|Distal_tubule_cells
CLCNKB|Distal_tubule_cells
EMX1|Distal_tubule_cells
FXYD2|Distal_tubule_cells
UMOD|Distal_tubule_cells
SLC12A3|Distal_tubule_cells
TMEM213|Distal_tubule_cells
EGF|Distal_tubule_cells
CLDN3|Distal_tubule_cells
SOSTDC1|Distal_tubule_cells
KLK1|Distal_tubule_cells
CLDN8|Distal_tubule_cells
PCOLCE|Distal_tubule_cells
POU3F3|Distal_tubule_cells
KL|Distal_tubule_cells
KCNJ1|Distal_tubule_cells
LST1|Hematopoietic_cells
SRGN|Hematopoietic_cells
HLA-DPA1|Hematopoietic_cells
CORO1A|Hematopoietic_cells
MNDA|Hematopoietic_cells
ETV4|Ureteric_Bud_cells
WNT11|Ureteric_Bud_cells
GFRA1|Ureteric_Bud_cells
RET|Ureteric_Bud_cells
LAMA1|Ureteric_Bud_cells
NMU|Ureteric_Bud_cells
CLDN6|Ureteric_Bud_cells
WNT7B|Ureteric_Bud_cells
WNT9B|Ureteric_Bud_cells
PCSK9|Renal_Vesicle_cells
TMEM100|Renal_Vesicle_cells
GREB1|Renal_Vesicle_cells
DLL1|Renal_Vesicle_cells
PAPSS2|Renal_Vesicle_cells
NCAM1|Renal_Vesicle_cells
BMP2|Renal_Vesicle_cells
LHX1|Renal_Vesicle_cells
DKK1|Renal_Vesicle_cells
POU3F3|Renal_Vesicle_cells
WT1|Renal_Vesicle_cells
EMX2|Renal_Vesicle_cells
S100B|Astrocytes
CD80|Astrocytes
ALDH1L1|Astrocytes
SLC1A2|Astrocytes
AQP4|Astrocytes
CBS|Astrocytes
SLC1A3|Astrocytes
IGFBP3|Astrocytes
GFAP|Astrocytes
CD86|Astrocytes
C5AR1|Astrocytes
GLUL|Astrocytes
ATP13A4|Astrocytes
CD40|Astrocytes
SOX9|Astrocytes
ACHE|Cholinergic_neurons
CHAT|Cholinergic_neurons
SLC18A3|Cholinergic_neurons
TH|Dopaminergic_neurons
FOXA2|Dopaminergic_neurons
DBH|Dopaminergic_neurons
SLC6A2|Dopaminergic_neurons
SLC6A3|Dopaminergic_neurons
PPP1R1B|Dopaminergic_neurons
NR4A2|Dopaminergic_neurons
LMX1B|Dopaminergic_neurons
KCNJ6|Dopaminergic_neurons
CDH5|Endothelial_cells
ENG|Endothelial_cells
PECAM1|Endothelial_cells
CD34|Endothelial_cells
VWF|Endothelial_cells
APOLD1|Endothelial_cells
A2M|Endothelial_cells
FLT1|Endothelial_cells
VCAM1|Endothelial_cells
TM4SF1|Endothelial_cells
MCAM|Endothelial_cells
PTPRC|Endothelial_cells
SLC32A1|GABAergic_neurons
GAD2|GABAergic_neurons
SLC6A1|GABAergic_neurons
GABBR1|GABAergic_neurons
GABBR2|GABAergic_neurons
GAD1|GABAergic_neurons
GRIN1|Glutamatergic_neurons
SLC17A7|Glutamatergic_neurons
GRIN2B|Glutamatergic_neurons
SLC17A6|Glutamatergic_neurons
GLUL|Glutamatergic_neurons
GLS|Glutamatergic_neurons
GRIN2A|Glutamatergic_neurons
TBR1|Immature_neurons
NEUROD1|Immature_neurons
DCX|Immature_neurons
STMN1|Immature_neurons
TUBB3|Immature_neurons
NCAM1|Immature_neurons
CXCR3|Immune_system_cells
CD4|Immune_system_cells
CCR6|Immune_system_cells
MS4A1|Immune_system_cells
TRAC|Immune_system_cells
IL2RA|Immune_system_cells
ISG20|Immune_system_cells
LTB|Immune_system_cells
CD52|Immune_system_cells
TNFRSF8|Immune_system_cells
RBFOX3|Mature_neurons
MAP2|Mature_neurons
TUBB3|Mature_neurons
MAPT|Mature_neurons
GAP43|Mature_neurons
INA|Mature_neurons
DLG4|Mature_neurons
NRP1|Mature_neurons
SYP|Mature_neurons
ITGAM|Microglial_cells
CCL4|Microglial_cells
ISYNA1|Microglial_cells
SIGLEC8|Microglial_cells
P2RY12|Microglial_cells
ADORA3|Microglial_cells
TNF|Microglial_cells
PTPRC|Microglial_cells
AIF1|Microglial_cells
BIN1|Microglial_cells
SALL1|Microglial_cells
SLC1A3|Microglial_cells
KLF2|Microglial_cells
SPRY1|Microglial_cells
CX3CR1|Microglial_cells
TAL1|Microglial_cells
NOS2|Microglial_cells
NAV3|Microglial_cells
CD68|Microglial_cells
CD40|Microglial_cells
ADGRE1|Microglial_cells
BHLHE41|Microglial_cells
RHOB|Microglial_cells
ADRB2|Microglial_cells
C1QA|Microglial_cells
TMEM119|Microglial_cells
MPZ|Myelinating_Schwann_cells
SOX10|Myelinating_Schwann_cells
MBP|Myelinating_Schwann_cells
EGR2|Myelinating_Schwann_cells
SOX2|Neural_Progenitor_cells
SOX1|Neural_Progenitor_cells
CSPG4|Neural_Progenitor_cells
RNF5|Neural_Progenitor_cells
PAX6|Neural_Progenitor_cells
NES|Neural_Progenitor_cells
PAX3|Neural_Progenitor_cells
SMARCA4|Neural_Progenitor_cells
ASCL1|Neural_Progenitor_cells
MSI2|Neural_Progenitor_cells
CNTNAP1|Neural_Progenitor_cells
MSI1|Neural_Progenitor_cells
EOMES|Neural_Progenitor_cells
OTX2|Neural_Progenitor_cells
SOX2|Neural_stem_cells
PROM1|Neural_stem_cells
SOX9|Neural_stem_cells
NES|Neural_stem_cells
NEUROD1|Neuroblasts
DLX2|Neuroblasts
DCX|Neuroblasts
PROX1|Neuroblasts
TUBB3|Neuroblasts
EOMES|Neuroblasts
SOX2|Neuroepithelial_cells
SOX10|Neuroepithelial_cells
HES3|Neuroepithelial_cells
NES|Neuroepithelial_cells
HES1|Neuroepithelial_cells
CDH1|Neuroepithelial_cells
OCLN|Neuroepithelial_cells
NOTCH1|Neuroepithelial_cells
GAP43|Non_myelinating_Schwann_cells
SOX10|Non_myelinating_Schwann_cells
NCAM1|Non_myelinating_Schwann_cells
NGFR|Non_myelinating_Schwann_cells
CSPG4|Oligodendrocyte_precursor_cells
RNF5|Oligodendrocyte_precursor_cells
MEGF11|Oligodendrocyte_precursor_cells
PCDH15|Oligodendrocyte_precursor_cells
PDGFRA|Oligodendrocyte_precursor_cells
LHFPL3|Oligodendrocyte_precursor_cells
SOX10|Oligodendrocytes
OLIG1|Oligodendrocytes
MAG|Oligodendrocytes
OLIG2|Oligodendrocytes
MBP|Oligodendrocytes
MOG|Oligodendrocytes
FA2H|Oligodendrocytes
CNP|Oligodendrocytes
CLDN11|Oligodendrocytes
UGT8|Oligodendrocytes
OLIG3|Oligodendrocytes
GALC|Oligodendrocytes
SOX2|Radial_glial_cells
FABP7|Radial_glial_cells
PAX6|Radial_glial_cells
NES|Radial_glial_cells
TNC|Radial_glial_cells
CDH2|Radial_glial_cells
HES5|Radial_glial_cells
SLC1A3|Radial_glial_cells
HES1|Radial_glial_cells
GFAP|Radial_glial_cells
VIM|Radial_glial_cells
MPZ|Schwann_precursor_cells
FABP7|Schwann_precursor_cells
SOX10|Schwann_precursor_cells
NGFR|Schwann_precursor_cells
GAP43|Schwann_precursor_cells
DHH|Schwann_precursor_cells
HTR1B|Serotonergic_neurons
FEV|Serotonergic_neurons
TPH1|Serotonergic_neurons
HTR1A|Serotonergic_neurons
SLC6A4|Serotonergic_neurons
GPR50|Tanycytes
COL23A1|Tanycytes
MBTPS2|Cancer_cells
CD44|Cancer_cells
PARP1|Cancer_cells
SOX2|Cancer_stem_cells
NES|Cancer_stem_cells
FUT4|Cancer_stem_cells
THY1|Cancer_stem_cells
PROM1|Cancer_stem_cells
MSI1|Cancer_stem_cells
AQP1|Airway_epithelial_cells
ADH7|Airway_epithelial_cells
SEC14L3|Airway_epithelial_cells
CDH1|Airway_epithelial_cells
LYNX1|Airway_goblet_cells
SEC23B|Airway_goblet_cells
GP2|Airway_goblet_cells
DMBT1|Airway_goblet_cells
TFF2|Airway_goblet_cells
GGH|Airway_goblet_cells
FXYD3|Airway_goblet_cells
GALNT5|Airway_goblet_cells
MSLN|Airway_goblet_cells
LIPF|Airway_goblet_cells
SPDEF|Airway_goblet_cells
AGR2|Airway_goblet_cells
AQP5|Airway_goblet_cells
GOLPH3|Airway_goblet_cells
CEACAM1|Airway_goblet_cells
PIGR|Airway_goblet_cells
DUSP4|Airway_goblet_cells
NOS2|Airway_goblet_cells
QSOX1|Airway_goblet_cells
SCGB3A1|Airway_goblet_cells
MUC4|Airway_goblet_cells
IL19|Airway_goblet_cells
LTF|Airway_goblet_cells
MUC16|Airway_goblet_cells
MUC5B|Airway_goblet_cells
GALNT6|Airway_goblet_cells
C2|Mesothelial_cells
KRT5|Mesothelial_cells
OSR1|Mesothelial_cells
GSTA3|Mesothelial_cells
THBD|Mesothelial_cells
RSPO1|Mesothelial_cells
MSLN|Mesothelial_cells
ME1|Mesothelial_cells
LRRN4|Mesothelial_cells
CALB2|Mesothelial_cells
CDH1|Mesothelial_cells
DES|Mesothelial_cells
EFEMP1|Mesothelial_cells
ME2|Mesothelial_cells
LGALS7|Mesothelial_cells
WT1|Mesothelial_cells
KRT7|Mesothelial_cells
MUC16|Mesothelial_cells
EPCAM|Mesothelial_cells
KRT72|Mesothelial_cells
CD44|Mesothelial_cells
UPK3B|Mesothelial_cells
LRP1|Fibroblasts
COL5A2|Fibroblasts
COL3A1|Fibroblasts
PDGFRA|Fibroblasts
TCF21|Fibroblasts
FN1|Fibroblasts
DPT|Fibroblasts
GSN|Fibroblasts
SDC1|Basal_cells_(Airway_progenitor_cells)
ICAM1|Basal_cells_(Airway_progenitor_cells)
KRT5|Basal_cells_(Airway_progenitor_cells)
PHLDA3|Basal_cells_(Airway_progenitor_cells)
DAPL1|Basal_cells_(Airway_progenitor_cells)
KRT14|Basal_cells_(Airway_progenitor_cells)
RPS18|Basal_cells_(Airway_progenitor_cells)
ABI3BP|Basal_cells_(Airway_progenitor_cells)
HPGD|Basal_cells_(Airway_progenitor_cells)
KRT15|Basal_cells_(Airway_progenitor_cells)
GSTM2|Basal_cells_(Airway_progenitor_cells)
AQP3|Basal_cells_(Airway_progenitor_cells)
G0S2|Alveolar_macrophages
GNGT2|Alveolar_macrophages
CLEC7A|Alveolar_macrophages
ABCG1|Alveolar_macrophages
MARCO|Alveolar_macrophages
PLET1|Alveolar_macrophages
IL18|Alveolar_macrophages
OLR1|Alveolar_macrophages
TNFAIP2|Alveolar_macrophages
CD36|Alveolar_macrophages
CXCL2|Alveolar_macrophages
TLR2|Alveolar_macrophages
GPNMB|Alveolar_macrophages
GDA|Alveolar_macrophages
ITGAX|Alveolar_macrophages
KLHDC4|Alveolar_macrophages
MRC1|Alveolar_macrophages
CSF2RB|Alveolar_macrophages
CCL3|Alveolar_macrophages
S100A4|Alveolar_macrophages
TRIM25|Alveolar_macrophages
IL1B|Alveolar_macrophages
GAL|Alveolar_macrophages
MPP1|Alveolar_macrophages
MCEMP1|Alveolar_macrophages
LRRC23|Ciliated_cells
SEC14L3|Ciliated_cells
STK11|Ciliated_cells
CYP2S1|Ciliated_cells
ATP5MD|Ciliated_cells
CCDC39|Ciliated_cells
SCGB1A1|Ciliated_cells
FOXJ1|Ciliated_cells
FAM161A|Ciliated_cells
APPL2|Ciliated_cells
CCDC153|Ciliated_cells
TUBB4B|Ciliated_cells
CCDC17|Ciliated_cells
ODF3B|Ciliated_cells
TMEM212|Ciliated_cells
TSPAN19|Ciliated_cells
SNTN|Ciliated_cells
CCDC181|Ciliated_cells
BPIFA1|Clara_cells
CTSE|Clara_cells
FOXM1|Clara_cells
SCGB1A1|Clara_cells
CYP4B1|Clara_cells
MUC1|Clara_cells
ALDH1A1|Clara_cells
SFTPC|Clara_cells
SFTPA1|Clara_cells
SYT2|Clara_cells
RAB3D|Clara_cells
SCGB3A1|Clara_cells
CYP2E1|Clara_cells
MUC4|Clara_cells
LEPR|Clara_cells
SCGB3A2|Clara_cells
AHR|Clara_cells
SFTPD|Clara_cells
ERN1|Clara_cells
MUC5B|Clara_cells
ITGAM|Immune_system_cells
MZB1|Immune_system_cells
IGHM|Immune_system_cells
CD74|Immune_system_cells
CD86|Immune_system_cells
THBD|Immune_system_cells
CSF1R|Immune_system_cells
FCGR3A|Immune_system_cells
CR2|Immune_system_cells
CD163|Immune_system_cells
